"idvisit","idsite","idvisitor","server_time","idaction_url","idlink_va","idgoal","buster","idorder","items","url","revenue","revenue_shipping","revenue_subtotal","revenue_tax","revenue_discount","pageviews_before","visitor_returning","visitor_seconds_since_first","visitor_seconds_since_order","visitor_count_visits","referer_keyword","referer_name","referer_type","config_browser_name","config_client_type","config_device_brand","config_device_model","config_device_type","location_city","location_country","location_latitude","location_longitude","location_region","custom_dimension_1","custom_dimension_2","custom_dimension_3","custom_dimension_4","custom_dimension_5"
12145,2,0x77f502ceef1bb660,"2023-11-15 20:28:19","NULL","NULL",-1,0,"NULL",2,"",49.0,"NULL","NULL","NULL","NULL","NULL",1,1692236,"NULL",2,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Narbonne","fr",43.184000,3.013000,"OCC","NULL","NULL","NULL","NULL","NULL"
12146,2,0xf5d5fe13b7a91839,"2023-11-15 20:37:12","NULL","NULL",-1,0,"NULL",2,"",70.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Montpellier","fr",43.611000,3.877000,"OCC","NULL","NULL","NULL","NULL","NULL"
12147,2,0x2e1271b9f39ed7b2,"2023-11-15 21:03:37","NULL","NULL",-1,0,"NULL",1,"",24.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPhone",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12148,2,0xc841b72a27b52aad,"2023-11-15 21:46:34","NULL","NULL",-1,0,"NULL",1,"",105.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"AP","generic desktop",0,"Rome","it",41.903000,12.496000,"62","NULL","NULL","NULL","NULL","NULL"
12149,2,0x54d4cbeade70618a,"2023-11-15 21:46:51","NULL","NULL",-1,0,"NULL",1,"",19.97,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Bayonne","fr",43.493000,-1.475000,"NAQ","NULL","NULL","NULL","NULL","NULL"
12150,2,0x3f5989f949dbc5f7,"2023-11-15 21:54:17","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,314391,"NULL",22,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12151,2,0xe4cb01198326decc,"2023-11-15 22:04:28","NULL","NULL",-1,0,"NULL",1,"",10.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Bayonne","fr",43.493000,-1.475000,"NAQ","NULL","NULL","NULL","NULL","NULL"
12152,2,0x2834d0400e09615a,"2023-11-15 22:55:12","NULL","NULL",-1,0,"NULL",2,"",46.0,"NULL","NULL","NULL","NULL","NULL",2,1930861,1930861,4,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12153,2,0x77f502ceef1bb660,"2023-11-15 22:54:24","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,1701041,"NULL",3,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Narbonne","fr",43.184000,3.013000,"OCC","NULL","NULL","NULL","NULL","NULL"
12157,2,0x2834d0400e09615a,"2023-11-15 23:03:14","NULL","NULL",-1,0,"NULL",2,"",46.0,"NULL","NULL","NULL","NULL","NULL",2,1931436,1931436,5,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12172,2,0x581a76588b2f1e1e,"2023-11-15 23:46:36","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2135341,"NULL",94,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,103481122,"2023-11-16-777",0,"",10000.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,367882640,"2023-11-16-937nsjusu 3894",8,"",1111.11,0.11,1000.0,111.0,666.0,"NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,540050832,"2023-11-16-666",2,"",240.0,20.0,200.0,20.0,20.0,"NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,772874307,"2023-11-16-sfg1037nsjusu4s3894",1,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,1602698366,"2023-11-16-s1037nsjusu4s3894",10,"",20.0,100.0,1500.0,400.0,"NULL","NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12183,2,0xe4002ba0f2c2dd70,"2023-11-16 04:18:38","NULL","NULL",0,2628922608,"2023-11-16-1037nsjusu4s3894",1,"",2000.0,100.0,1500.0,400.0,"NULL","NULL",1,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12184,2,0x93d5d438d1c06c9f,"2023-11-16 04:18:38","NULL","NULL",0,1549368369,"2023-11-16-76677",2,"",250.0,"NULL","NULL","NULL","NULL","NULL",2,2160000,0,26,"NULL","piwik.org",3,"SF",1,"AP","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12225,2,0x7b46335c13750a49,"2023-11-16 07:44:59",343,25788,1,0,"NULL","NULL","http://example.org/category/example-lifestyle/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",31,"NULL","Google",2,"IE",1,"","generic desktop",0,"London (South Bank)","gb",51.504000,-0.112000,"ENG","NULL","NULL","NULL","NULL","NULL"
12239,2,0x7b46335c13750a49,"2023-11-16 08:56:05",362,25809,1,0,"NULL","NULL","http://example.org/category/example-lifestyle/example-news/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2164433,"NULL",32,"NULL","Google",2,"IE",1,"","generic desktop",0,"London (South Bank)","gb",51.504000,-0.112000,"ENG","NULL","NULL","NULL","NULL","NULL"
12243,2,0x8afe5c5831a13a60,"2023-11-16 09:34:15",387,25824,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"MF",1,"AP","iPad",2,"London","gb",51.546000,-0.163000,"ENG","NULL","NULL","NULL","NULL","NULL"
12247,2,0x58cd456777fe9064,"2023-11-16 10:08:20",392,25829,1,0,"NULL","NULL","http://example.org/es/es/category/consejos-example/excursiones/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"FF",1,"","generic desktop",0,"NULL","fr","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
12269,2,0x6eeca60a7fdbd027,"2023-11-16 12:55:45",387,25870,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"SF",1,"AP","generic desktop",0,"Shrivenham","gb",51.599000,-1.655000,"ENG","NULL","NULL","NULL","NULL","NULL"
12279,2,0x6e9f1ae1ed8dc6ab,"2023-11-16 14:02:44",444,25896,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",17,"NULL","referrer.example.org",3,"AN",1,"SA","Galaxy Tab 2 10.1"" WiFi",2,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12290,2,0xf82b9bea04d56c53,"2023-11-16 15:18:39",387,25925,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"CH",1,"AP","generic desktop",0,"Beloslav","bg",43.193000,27.706000,"03","NULL","NULL","NULL","NULL","NULL"
12296,2,0x036c2f636f106a98,"2023-11-16 16:00:12",387,25955,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"SF",1,"AP","generic desktop",0,"Cornellà de Llobregat","es",41.350000,2.083000,"","NULL","NULL","NULL","NULL","NULL"
12300,2,0xa20f39eb2714e010,"2023-11-16 16:15:23",387,25963,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"MF",1,"AP","iPad",2,"Fornebu","no",59.900000,10.629000,"","NULL","NULL","NULL","NULL","NULL"
12308,2,0x702aaaa60a79cb01,"2023-11-16 16:58:53",506,25989,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/essential-example/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"southern example","Yahoo! Images",2,"SF",1,"AP","generic desktop",0,"Pozuelo de Alarcón","es",40.420000,-3.801000,"M","NULL","NULL","NULL","NULL","NULL"
12330,2,0xc125e691649f7968,"2023-11-16 19:29:33",445,26026,1,0,"NULL","NULL","http://referrer.example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"example e magazine","Google",2,"CH",1,"","generic desktop",0,"Southend-on-Sea","gb",51.538000,0.714000,"ENG","NULL","NULL","NULL","NULL","NULL"
12332,2,0x9e68ece2091c1440,"2023-11-16 19:41:18",523,26049,1,0,"NULL","NULL","http://example.org/category/example-tv/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2163502,"NULL",32,"NULL","Google",2,"MF",1,"AP","iPad",2,"Oulu","fi",65.012000,25.465000,"","NULL","NULL","NULL","NULL","NULL"
12352,2,0x860b875f60c3fa98,"2023-11-16 21:18:47",387,26077,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Lisbon","pt",38.760000,-9.158000,"","NULL","NULL","NULL","NULL","NULL"
12361,2,0xd6455e24adcb9321,"2023-11-16 21:49:11",444,26094,1,0,"NULL","NULL","http://example.org/category/exampleblue-travel-tips/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"MF",1,"AP","iPad",2,"Sheffield","gb",53.381000,-1.470000,"ENG","NULL","NULL","NULL","NULL","NULL"
12370,2,0xb1328469f7b7f9c9,"2023-11-16 23:27:35",387,26145,1,0,"NULL","NULL","http://example.org/category/example-island-guide/",10.0,"NULL","NULL","NULL","NULL","NULL",1,2160000,"NULL",16,"NULL","Google",2,"FF",1,"AP","generic desktop",0,"Lisbon","pt",38.744000,-9.149000,"","NULL","NULL","NULL","NULL","NULL"
12384,2,0xf325ad8a307eee10,"2023-11-16 01:35:28","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","NULL",1,"FF",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12390,2,0x3f5989f949dbc5f7,"2023-11-16 05:32:19","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,341873,"NULL",23,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12392,2,0x1ef67804ead48e39,"2023-11-16 06:35:57","NULL","NULL",-1,0,"NULL",1,"",29.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Harfleur","fr",49.507000,0.198000,"","NULL","NULL","NULL","NULL","NULL"
12393,2,0x3f5989f949dbc5f7,"2023-11-16 06:37:40","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,345794,"NULL",24,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12397,2,0x148a8468ebf02599,"2023-11-16 07:23:38","NULL","NULL",-1,0,"NULL",1,"",3.62,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12400,2,0x526a53e94b601264,"2023-11-16 07:53:02","NULL","NULL",-1,0,"NULL",1,"",67.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"AU","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
12404,2,0xfbdfc33416843462,"2023-11-16 08:07:10","NULL","NULL",-1,0,"NULL",2,"",24.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"FF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12407,2,0xce8ab6db6548b471,"2023-11-16 08:21:01","NULL","NULL",-1,0,"NULL",3,"",126.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Moscow (Tsentralnyy administrativnyy okrug)","ru",55.759000,37.625000,"","NULL","NULL","NULL","NULL","NULL"
12409,2,0x3f5989f949dbc5f7,"2023-11-16 08:38:51","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,353065,"NULL",25,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12410,2,0x026071de6968b47a,"2023-11-16 08:42:09","NULL","NULL",-1,0,"NULL",1,"",13.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPad",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12411,2,0x581a76588b2f1e1e,"2023-11-16 08:59:30","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2168515,"NULL",95,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12412,2,0x4345f6ed8db3180f,"2023-11-16 09:29:14","NULL","NULL",-1,0,"NULL",1,"",18.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Saint-Cergues","fr",46.236000,6.322000,"ARA","NULL","NULL","NULL","NULL","NULL"
12413,2,0xa4898568e9b91805,"2023-11-16 09:50:08","NULL","NULL",-1,0,"NULL",3,"",28.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"CH",1,"SA","Galaxy Tab 3 10.1"" WiFi",2,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12414,2,0x8debe69a24e8198f,"2023-11-16 09:45:19","NULL","NULL",-1,0,"NULL",3,"",83.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.853000,2.349000,"IDF","NULL","NULL","NULL","NULL","NULL"
12415,2,0x77f502ceef1bb660,"2023-11-16 09:39:28","NULL","NULL",-1,0,"NULL",2,"",19.0,"NULL","NULL","NULL","NULL","NULL",1,1739703,"NULL",4,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Narbonne","fr",43.184000,3.013000,"OCC","NULL","NULL","NULL","NULL","NULL"
12416,2,0xb575df8976178f5f,"2023-11-16 09:50:30","NULL","NULL",-1,0,"NULL",3,"",64.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Saint-Denis","re",-20.879000,55.449000,"","NULL","NULL","NULL","NULL","NULL"
12417,2,0xc1459e4368c29fad,"2023-11-16 10:07:34","NULL","NULL",-1,0,"NULL",1,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Marsas","fr",45.068000,-0.383000,"NAQ","NULL","NULL","NULL","NULL","NULL"
12418,2,0x746bb62add5915f5,"2023-11-16 10:16:03","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",2,1909352,1900214,6,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Toulouse","fr",43.605000,1.444000,"OCC","NULL","NULL","NULL","NULL","NULL"
12419,2,0x8debe69a24e8198f,"2023-11-16 10:21:43","NULL","NULL",-1,0,"NULL",4,"",89.5,"NULL","NULL","NULL","NULL","NULL",1,2521,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.853000,2.349000,"IDF","NULL","NULL","NULL","NULL","NULL"
12420,2,0x581a76588b2f1e1e,"2023-11-16 10:44:31","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2174816,"NULL",96,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12421,2,0x3336d6633df599a9,"2023-11-16 10:50:12","NULL","NULL",-1,0,"NULL",1,"",1.44,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12422,2,0x71467b83b396111d,"2023-11-16 10:50:57","NULL","NULL",-1,0,"NULL",1,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12423,2,0x5fbae15682b8e0b1,"2023-11-16 11:20:56","NULL","NULL",-1,0,"NULL",1,"",6.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12424,2,0xaf4b2746e6e392b8,"2023-11-16 11:28:42","NULL","NULL",-1,0,"NULL",1,"",4.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"IE",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12425,2,0xae9f99dab254638e,"2023-11-16 11:31:40","NULL","NULL",-1,0,"NULL",1,"",19.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12426,2,0x581a76588b2f1e1e,"2023-11-16 11:40:11","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2178156,"NULL",97,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12427,2,0xfbdfc33416843462,"2023-11-16 11:45:43","NULL","NULL",-1,0,"NULL",2,"",24.5,"NULL","NULL","NULL","NULL","NULL",1,13737,"NULL",2,"NULL","referrer.example.org",3,"FF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12428,2,0x4d2c3d3260478183,"2023-11-16 12:24:03","NULL","NULL",-1,0,"NULL",2,"",25.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example",6,"IE",1,"","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12429,2,0x5f7bc061c8dd0603,"2023-11-16 12:24:42","NULL","NULL",-1,0,"NULL",1,"",34.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"MF",1,"AP","iPhone",1,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12430,2,0xfbdfc33416843462,"2023-11-16 12:30:30","NULL","NULL",-1,0,"NULL",2,"",24.5,"NULL","NULL","NULL","NULL","NULL",1,16185,"NULL",3,"NULL","referrer.example.org",3,"FF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12431,2,0x581a76588b2f1e1e,"2023-11-16 12:50:01","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2182346,"NULL",98,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12432,2,0x07f6462f65d87431,"2023-11-16 13:01:29","NULL","NULL",-1,0,"NULL",1,"",15.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"","example-henrys-lizard",6,"CH",1,"","generic desktop",0,"Marseille","fr",43.297000,5.370000,"","NULL","NULL","NULL","NULL","NULL"
12433,2,0x27ae2485071c3807,"2023-11-16 13:07:41","NULL","NULL",-1,0,"NULL",1,"",25.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Bourges","fr",47.081000,2.399000,"CVL","NULL","NULL","NULL","NULL","NULL"
12434,2,0x3e4ee2ed148905ae,"2023-11-16 13:08:46","NULL","NULL",-1,0,"NULL",2,"",17.8,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Poitiers","fr",46.580000,0.340000,"NAQ","NULL","NULL","NULL","NULL","NULL"
12435,2,0x3f5989f949dbc5f7,"2023-11-16 13:13:45","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,369559,"NULL",26,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12436,2,0xf6d026904fc83cff,"2023-11-16 13:52:19","NULL","NULL",-1,0,"NULL",6,"",156.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Delle","fr",47.508000,7.000000,"BFC","NULL","NULL","NULL","NULL","NULL"
12437,2,0x83db61a7dfc1f841,"2023-11-16 13:58:00","NULL","NULL",-1,0,"NULL",1,"",5.5,"NULL","NULL","NULL","NULL","NULL",1,700694,"NULL",2,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12438,2,0x581a76588b2f1e1e,"2023-11-16 14:02:42","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,2186707,"NULL",99,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Lyon","fr",45.764000,4.836000,"ARA","NULL","NULL","NULL","NULL","NULL"
12439,2,0x5eeacaca4f90216b,"2023-11-16 14:30:12","NULL","NULL",-1,0,"NULL",2,"",35.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Montpellier","fr",43.611000,3.877000,"OCC","NULL","NULL","NULL","NULL","NULL"
12440,2,0x7eedfef6d832dbe5,"2023-11-16 14:40:54","NULL","NULL",-1,0,"NULL",1,"",42.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Guise","fr",49.898000,3.625000,"HDF","NULL","NULL","NULL","NULL","NULL"
12441,2,0x3f5989f949dbc5f7,"2023-11-16 14:40:04","NULL","NULL",-1,0,"NULL",0,"",0.0,"NULL","NULL","NULL","NULL","NULL",1,374738,"NULL",27,"NULL","referrer.example.org",3,"SF",1,"AP","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12442,2,0xe688834c8edb9963,"2023-11-16 14:45:10","NULL","NULL",-1,0,"NULL",3,"",36.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12443,2,0x115938fc4068d4c2,"2023-11-16 15:34:20","NULL","NULL",-1,0,"NULL",6,"",124.2,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Boulogne-Billancourt","fr",48.834000,2.256000,"IDF","NULL","NULL","NULL","NULL","NULL"
12444,2,0x62bfec8d31327b61,"2023-11-16 15:37:58","NULL","NULL",-1,0,"NULL",1,"",35.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Amiens","fr",49.894000,2.296000,"HDF","NULL","NULL","NULL","NULL","NULL"
12445,2,0x542a646cb98b72ce,"2023-11-16 16:27:33","NULL","NULL",-1,0,"NULL",3,"",65.0,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Paris","fr",48.857000,2.352000,"IDF","NULL","NULL","NULL","NULL","NULL"
12446,2,0x8504cf0d725c0385,"2023-11-16 16:41:50","NULL","NULL",-1,0,"NULL",2,"",20.5,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"FF",1,"","generic desktop",0,"Norwalk","us",41.142000,-73.427000,"CT","NULL","NULL","NULL","NULL","NULL"
12447,2,0x7c3cd3f64c5ac897,"2023-11-16 16:28:09","NULL","NULL",-1,0,"NULL",1,"",19.9,"NULL","NULL","NULL","NULL","NULL",0,0,"NULL",1,"NULL","referrer.example.org",3,"CH",1,"","generic desktop",0,"Châtillon","fr",48.801000,2.294000,"IDF","NULL","NULL","NULL","NULL","NULL"
